emg;t
748;1636
748;1637
748;1638
748;1639
748;1640
748;1641
748;1642
748;1643
748;1644
748;1645
748;1646
748;1647
748;1648
748;1649
748;1650
748;1651
748;1652
748;1653
748;1654
748;1655
748;1656
748;1657
748;1658
748;1659
748;1660
748;1661
748;1662
748;1663
748;1664
748;1665
748;1666
748;1667
748;1668
748;1669
748;1670
748;1671
748;1672
748;1673
748;1674
748;1675
748;1676
748;1677
748;1678
748;1679
748;1680
748;1681
748;1682
748;1683
748;1684
748;1685
748;1686
748;1687
748;1688
748;1689
748;1690
748;1691
748;1692
748;1693
748;1694
748;1695
748;1696
748;1697
748;1698
748;1699
748;1700
748;1701
748;1702
748;1703
748;1704
748;1705
748;1706
748;1707
748;1708
748;1709
748;1710
748;1711
748;1712
748;1713
748;1714
748;1715
748;1716
748;1717
748;1718
748;1719
748;1720
748;1721
748;1722
748;1723
748;1724
748;1725
748;1726
748;1727
748;1728
748;1729
748;1730
748;1731
748;1732
748;1733
748;1734
748;1735
748;1736
748;1737
748;1738
748;1739
748;1740
748;1741
748;1742
748;1743
748;1744
748;1745
748;1746
748;1747
748;1748
748;1749
748;1750
748;1751
748;1752
748;1753
748;1754
748;1755
748;1756
749;1757
748;1758
748;1759
748;1760
748;1761
748;1762
748;1763
748;1764
749;1765
748;1766
748;1767
748;1768
748;1769
748;1770
748;1771
749;1772
748;1773
749;1774
748;1775
748;1776
748;1777
748;1778
748;1779
748;1780
748;1781
748;1782
748;1783
748;1784
748;1785
748;1786
748;1787
748;1788
748;1789
748;1790
748;1791
748;1792
748;1793
748;1794
748;1795
748;1796
748;1797
748;1798
748;1799
748;1800
748;1801
748;1802
748;1803
749;1804
749;1805
748;1806
748;1807
748;1808
748;1809
748;1810
748;1811
749;1812
748;1813
748;1814
749;1815
748;1816
748;1817
748;1818
749;1819
748;1820
748;1821
749;1822
748;1823
749;1824
749;1825
748;1826
748;1827
749;1828
748;1829
748;1830
748;1831
748;1832
748;1833
748;1834
748;1835
749;1836
749;1837
748;1838
748;1839
748;1840
748;1841
748;1842
748;1843
748;1844
748;1845
748;1846
748;1847
748;1848
748;1849
748;1850
748;1851
748;1852
748;1853
748;1854
748;1855
748;1856
748;1857
748;1858
748;1859
748;1860
748;1861
748;1862
748;1863
748;1864
748;1865
748;1866
748;1867
748;1868
748;1869
748;1870
748;1871
748;1872
748;1873
748;1874
748;1875
748;1876
748;1877
748;1878
748;1879
748;1880
748;1881
748;1882
748;1883
748;1884
748;1885
748;1886
748;1887
748;1888
748;1889
748;1890
748;1891
748;1892
748;1893
748;1894
748;1895
748;1896
748;1897
748;1898
748;1899
748;1900
748;1901
748;1902
748;1903
748;1904
748;1905
748;1906
748;1907
748;1908
748;1909
748;1910
748;1911
748;1912
748;1913
748;1914
748;1915
748;1916
748;1917
748;1918
748;1919
748;1920
748;1921
748;1922
748;1923
748;1924
748;1925
748;1926
748;1927
748;1928
748;1929
748;1930
748;1931
748;1932
748;1933
748;1934
748;1935
748;1936
748;1937
748;1938
748;1939
748;1940
748;1941
748;1942
748;1943
748;1944
748;1945
748;1946
748;1947
748;1948
748;1949
748;1950
748;1951
748;1952
748;1953
748;1954
748;1955
748;1956
748;1957
748;1958
748;1959
748;1960
748;1961
748;1962
748;1963
748;1964
748;1965
748;1966
748;1967
748;1968
748;1969
748;1970
748;1971
748;1972
748;1973
748;1974
748;1975
748;1976
748;1977
748;1978
748;1979
748;1980
748;1981
748;1982
748;1983
748;1984
748;1985
748;1986
749;1987
748;1988
749;1989
749;1990
748;1991
749;1992
748;1993
749;1994
748;1995
748;1996
748;1997
748;1998
748;1999
748;2000
748;2001
748;2002
748;2003
748;2004
748;2005
748;2006
748;2007
748;2008
748;2009
748;2010
748;2011
748;2012
748;2013
748;2014
748;2015
748;2016
748;2017
748;2018
748;2019
748;2020
748;2021
748;2022
748;2023
748;2024
748;2025
748;2026
748;2027
748;2028
748;2029
748;2030
748;2031
748;2032
748;2033
748;2034
748;2035
748;2036
748;2037
748;2038
748;2039
748;2040
748;2041
749;2042
748;2043
748;2044
748;2045
749;2046
748;2047
749;2048
748;2049
748;2050
748;2051
749;2052
749;2053
748;2054
748;2055
749;2056
748;2057
749;2058
749;2059
748;2060
748;2061
748;2062
748;2063
748;2064
748;2065
748;2066
748;2067
748;2068
748;2069
748;2070
748;2071
748;2072
748;2073
748;2074
748;2075
749;2076
748;2077
748;2078
748;2079
748;2080
748;2081
749;2082
748;2083
748;2084
748;2085
748;2086
748;2087
748;2088
748;2089
748;2090
748;2091
748;2092
748;2093
748;2094
748;2095
748;2096
748;2097
748;2098
748;2099
748;2100
749;2101
748;2102
748;2103
748;2104
748;2105
748;2106
748;2107
749;2108
748;2109
748;2110
748;2111
748;2112
748;2113
748;2114
748;2115
748;2116
748;2117
748;2118
748;2119
748;2120
748;2121
748;2122
748;2123
748;2124
748;2125
748;2126
748;2127
748;2128
748;2129
748;2130
748;2131
748;2132
748;2133
748;2134
748;2135
748;2136
748;2137
748;2138
748;2139
748;2140
748;2141
748;2142
748;2143
748;2144
748;2145
748;2146
748;2147
748;2148
748;2149
748;2150
748;2151
748;2152
748;2153
748;2154
748;2155
748;2156
748;2157
748;2158
748;2159
748;2160
748;2161
748;2162
748;2163
748;2164
748;2165
748;2166
749;2167
748;2168
748;2169
749;2170
748;2171
748;2172
748;2173
748;2174
748;2175
748;2176
748;2177
748;2178
748;2179
748;2180
748;2181
748;2182
748;2183
748;2184
748;2185
748;2186
748;2187
748;2188
748;2189
748;2190
748;2191
748;2192
748;2193
748;2194
748;2195
748;2196
748;2197
748;2198
748;2199
748;2200
748;2201
748;2202
748;2203
748;2204
748;2205
748;2206
748;2207
748;2208
748;2209
748;2210
748;2211
748;2212
748;2213
748;2214
748;2215
748;2216
748;2217
748;2218
748;2219
748;2220
749;2221
748;2222
748;2223
748;2224
749;2225
748;2226
748;2227
748;2228
748;2229
748;2230
748;2231
748;2232
748;2233
748;2234
748;2235
748;2236
748;2237
748;2238
748;2239
748;2240
748;2241
748;2242
748;2243
748;2244
748;2245
748;2246
748;2247
748;2248
748;2249
748;2250
748;2251
748;2252
748;2253
748;2254
748;2255
748;2256
748;2257
748;2258
748;2259
748;2260
748;2261
748;2262
748;2263
748;2264
748;2265
748;2266
748;2267
748;2268
748;2269
748;2270
748;2271
748;2272
748;2273
748;2274
748;2275
748;2276
748;2277
748;2278
748;2279
748;2280
748;2281
748;2282
748;2283
748;2284
748;2285
748;2286
748;2287
748;2288
747;2289
748;2290
748;2291
748;2292
748;2293
748;2294
748;2295
748;2296
748;2297
748;2298
748;2299
748;2300
748;2301
748;2302
748;2303
748;2304
748;2305
747;2306
748;2307
748;2308
748;2309
748;2310
748;2311
748;2312
748;2313
748;2314
748;2315
748;2316
748;2317
748;2318
748;2319
748;2320
748;2321
748;2322
748;2323
748;2324
748;2325
748;2326
748;2327
748;2328
748;2329
748;2330
748;2331
748;2332
748;2333
748;2334
748;2335
748;2336
748;2337
748;2338
748;2339
748;2340
748;2341
748;2342
748;2343
748;2344
748;2345
748;2346
748;2347
748;2348
748;2349
748;2350
748;2351
748;2352
748;2353
748;2354
748;2355
748;2356
748;2357
748;2358
748;2359
748;2360
748;2361
748;2362
748;2363
748;2364
748;2365
747;2366
748;2367
748;2368
748;2369
747;2370
748;2371
748;2372
748;2373
748;2374
748;2375
748;2376
748;2377
747;2378
748;2379
748;2380
748;2381
748;2382
748;2383
748;2384
748;2385
748;2386
748;2387
747;2388
748;2389
748;2390
748;2391
748;2392
748;2393
748;2394
748;2395
748;2396
748;2397
748;2398
747;2399
748;2400
748;2401
748;2402
748;2403
747;2404
747;2405
748;2406
748;2407
748;2408
747;2409
748;2410
748;2411
748;2412
748;2413
748;2414
747;2415
748;2416
748;2417
747;2418
747;2419
748;2420
747;2421
747;2422
748;2423
747;2424
747;2425
748;2426
747;2427
747;2428
747;2429
748;2430
748;2431
748;2432
747;2433
748;2434
747;2435
748;2436
748;2437
748;2438
748;2439
748;2440
748;2441
748;2442
748;2443
748;2444
748;2445
748;2446
748;2447
748;2448
748;2449
748;2450
748;2451
747;2452
748;2453
747;2454
748;2455
748;2456
748;2457
748;2458
747;2459
748;2460
747;2461
747;2462
748;2463
748;2464
748;2465
748;2466
748;2467
747;2468
748;2469
748;2470
748;2471
748;2472
748;2473
747;2474
747;2475
747;2476
748;2477
747;2478
748;2479
748;2480
748;2481
748;2482
748;2483
747;2484
748;2485
748;2486
748;2487
748;2488
747;2489
748;2490
748;2491
748;2492
748;2493
748;2494
748;2495
748;2496
748;2497
748;2498
748;2499
748;2500
748;2501
748;2502
747;2503
748;2504
747;2505
748;2506
748;2507
747;2508
748;2509
748;2510
748;2511
747;2512
748;2513
748;2514
747;2515
748;2516
747;2517
747;2518
747;2519
748;2520
747;2521
748;2522
747;2523
748;2524
748;2525
747;2526
747;2527
747;2528
747;2529
747;2530
747;2531
747;2532
747;2533
747;2534
747;2535
747;2536
747;2537
747;2538
747;2539
747;2540
747;2541
747;2542
748;2543
747;2544
747;2545
747;2546
747;2547
747;2548
747;2549
747;2550
747;2551
748;2552
747;2553
747;2554
747;2555
747;2556
747;2557
747;2558
748;2559
747;2560
747;2561
747;2562
747;2563
747;2564
747;2565
747;2566
747;2567
747;2568
747;2569
747;2570
747;2571
747;2572
747;2573
747;2574
747;2575
747;2576
747;2577
747;2578
747;2579
747;2580
747;2581
747;2582
747;2583
747;2584
747;2585
747;2586
747;2587
747;2588
747;2589
747;2590
747;2591
747;2592
747;2593
747;2594
747;2595
747;2596
747;2597
747;2598
747;2599
747;2600
747;2601
747;2602
747;2603
747;2604
747;2605
748;2606
747;2607
748;2608
748;2609
747;2610
747;2611
748;2612
747;2613
747;2614
747;2615
747;2616
747;2617
747;2618
747;2619
747;2620
747;2621
747;2622
747;2623
747;2624
747;2625
747;2626
747;2627
747;2628
747;2629
747;2630
747;2631
747;2632
747;2633
747;2634
747;2635
747;2636
747;2637
747;2638
747;2639
747;2640
747;2641
747;2642
747;2643
747;2644
747;2645
747;2646
747;2647
747;2648
747;2649
747;2650
747;2651
747;2652
747;2653
747;2654
747;2655
747;2656
747;2657
747;2658
747;2659
747;2660
747;2661
747;2662
747;2663
747;2664
747;2665
747;2666
747;2667
747;2668
747;2669
747;2670
747;2671
747;2672
747;2673
746;2674
747;2675
747;2676
747;2677
747;2678
747;2679
747;2680
747;2681
746;2682
747;2683
747;2684
746;2685
746;2686
746;2687
746;2688
746;2689
747;2690
747;2691
746;2692
746;2693
747;2694
746;2695
746;2696
746;2697
746;2698
746;2699
746;2700
746;2701
746;2702
746;2703
746;2704
746;2705
746;2706
746;2707
746;2708
746;2709
746;2710
746;2711
747;2712
746;2713
746;2714
746;2715
746;2716
746;2717
746;2718
746;2719
746;2720
747;2721
747;2722
747;2723
746;2724
747;2725
746;2726
747;2727
747;2728
746;2729
746;2730
747;2731
747;2732
747;2733
747;2734
746;2735
746;2736
746;2737
746;2738
747;2739
747;2740
747;2741
746;2742
746;2743
746;2744
746;2745
747;2746
746;2747
746;2748
746;2749
746;2750
747;2751
747;2752
746;2753
746;2754
746;2755
746;2756
746;2757
747;2758
747;2759
746;2760
746;2761
746;2762
747;2763
747;2764
747;2765
746;2766
747;2767
747;2768
746;2769
747;2770
746;2771
747;2772
746;2773
746;2774
747;2775
747;2776
746;2777
747;2778
747;2779
746;2780
746;2781
747;2782
747;2783
747;2784
747;2785
747;2786
747;2787
747;2788
747;2789
747;2790
747;2791
747;2792
747;2793
746;2794
747;2795
747;2796
746;2797
746;2798
747;2799
747;2800
747;2801
747;2802
747;2803
747;2804
747;2805
747;2806
747;2807
747;2808
747;2809
746;2810
747;2811
747;2812
747;2813
747;2814
747;2815
747;2816
747;2817
746;2818
747;2819
747;2820
747;2821
747;2822
747;2823
747;2824
747;2825
747;2826
747;2827
747;2828
747;2829
747;2830
747;2831
747;2832
747;2833
747;2834
747;2835
747;2836
747;2837
747;2838
747;2839
747;2840
747;2841
747;2842
747;2843
747;2844
747;2845
747;2846
747;2847
747;2848
747;2849
747;2850
747;2851
747;2852
747;2853
747;2854
747;2855
747;2856
747;2857
747;2858
747;2859
747;2860
747;2861
747;2862
747;2863
747;2864
747;2865
747;2866
747;2867
747;2868
747;2869
747;2870
747;2871
747;2872
747;2873
747;2874
747;2875
747;2876
747;2877
747;2878
747;2879
747;2880
747;2881
747;2882
747;2883
747;2884
747;2885
747;2886
747;2887
747;2888
747;2889
747;2890
747;2891
747;2892
747;2893
747;2894
747;2895
747;2896
747;2897
747;2898
747;2899
747;2900
747;2901
747;2902
747;2903
747;2904
747;2905
747;2906
747;2907
747;2908
747;2909
747;2910
747;2911
747;2912
747;2913
747;2914
747;2915
747;2916
747;2917
746;2918
747;2919
747;2920
746;2921
747;2922
747;2923
747;2924
746;2925
747;2926
747;2927
747;2928
747;2929
747;2930
747;2931
747;2932
747;2933
747;2934
747;2935
747;2936
747;2937
747;2938
747;2939
747;2940
747;2941
747;2942
747;2943
747;2944
747;2945
747;2946
747;2947
747;2948
747;2949
747;2950
747;2951
747;2952
747;2953
747;2954
747;2955
747;2956
747;2957
747;2958
747;2959
747;2960
747;2961
747;2962
747;2963
746;2964
747;2965
747;2966
747;2967
747;2968
747;2969
747;2970
747;2971
746;2972
747;2973
747;2974
747;2975
747;2976
746;2977
747;2978
747;2979
747;2980
746;2981
747;2982
747;2983
747;2984
747;2985
746;2986
746;2987
747;2988
747;2989
747;2990
747;2991
747;2992
746;2993
747;2994
747;2995
746;2996
