emg;t
749;1636
749;1637
749;1638
749;1639
749;1640
749;1641
749;1642
749;1643
749;1644
749;1645
749;1646
749;1647
749;1648
749;1649
749;1650
749;1651
749;1652
749;1653
749;1654
749;1655
749;1656
750;1657
749;1658
749;1659
750;1660
749;1661
749;1662
750;1663
749;1664
749;1665
750;1666
750;1667
750;1668
750;1669
750;1670
750;1671
750;1672
750;1673
750;1674
750;1675
750;1676
750;1677
750;1678
750;1679
750;1680
750;1681
750;1682
750;1683
750;1684
750;1685
750;1686
750;1687
750;1688
750;1689
750;1690
750;1691
750;1692
750;1693
750;1694
750;1695
750;1696
750;1697
750;1698
750;1699
750;1700
750;1701
750;1702
749;1703
750;1704
749;1705
749;1706
749;1707
749;1708
749;1709
749;1710
749;1711
749;1712
749;1713
749;1714
749;1715
749;1716
749;1717
749;1718
749;1719
750;1720
750;1721
750;1722
750;1723
750;1724
750;1725
750;1726
750;1727
750;1728
750;1729
750;1730
750;1731
750;1732
751;1733
750;1734
750;1735
751;1736
750;1737
750;1738
750;1739
750;1740
750;1741
750;1742
750;1743
750;1744
750;1745
750;1746
750;1747
750;1748
751;1749
750;1750
751;1751
750;1752
750;1753
750;1754
750;1755
750;1756
750;1757
750;1758
750;1759
750;1760
750;1761
750;1762
750;1763
750;1764
750;1765
750;1766
750;1767
750;1768
750;1769
751;1770
750;1771
750;1772
750;1773
750;1774
751;1775
751;1776
751;1777
750;1778
751;1779
750;1780
750;1781
750;1782
750;1783
750;1784
750;1785
750;1786
750;1787
750;1788
750;1789
750;1790
750;1791
750;1792
750;1793
750;1794
750;1795
750;1796
750;1797
750;1798
750;1799
750;1800
749;1801
750;1802
750;1803
749;1804
749;1805
750;1806
749;1807
749;1808
749;1809
749;1810
749;1811
750;1812
750;1813
749;1814
749;1815
749;1816
750;1817
749;1818
750;1819
750;1820
750;1821
750;1822
750;1823
749;1824
750;1825
750;1826
750;1827
750;1828
750;1829
750;1830
750;1831
750;1832
750;1833
750;1834
750;1835
750;1836
750;1837
750;1838
750;1839
750;1840
750;1841
750;1842
750;1843
750;1844
750;1845
750;1846
750;1847
750;1848
750;1849
750;1850
750;1851
750;1852
750;1853
750;1854
750;1855
750;1856
750;1857
750;1858
750;1859
750;1860
750;1861
750;1862
750;1863
750;1864
750;1865
750;1866
750;1867
750;1868
750;1869
750;1870
750;1871
750;1872
750;1873
750;1874
750;1875
750;1876
750;1877
750;1878
750;1879
750;1880
750;1881
750;1882
750;1883
751;1884
751;1885
751;1886
750;1887
750;1888
751;1889
750;1890
750;1891
750;1892
750;1893
750;1894
750;1895
750;1896
750;1897
750;1898
749;1899
750;1900
749;1901
749;1902
750;1903
750;1904
750;1905
750;1906
750;1907
750;1908
750;1909
750;1910
750;1911
750;1912
750;1913
750;1914
750;1915
750;1916
750;1917
750;1918
750;1919
750;1920
750;1921
750;1922
750;1923
750;1924
750;1925
750;1926
750;1927
750;1928
751;1929
751;1930
751;1931
751;1932
751;1933
751;1934
751;1935
751;1936
751;1937
751;1938
751;1939
751;1940
751;1941
751;1942
752;1943
751;1944
751;1945
751;1946
752;1947
751;1948
751;1949
751;1950
751;1951
751;1952
751;1953
750;1954
750;1955
751;1956
751;1957
750;1958
750;1959
750;1960
749;1961
749;1962
749;1963
749;1964
748;1965
748;1966
748;1967
748;1968
748;1969
748;1970
748;1971
748;1972
748;1973
748;1974
748;1975
748;1976
747;1977
748;1978
748;1979
747;1980
748;1981
747;1982
748;1983
748;1984
748;1985
748;1986
748;1987
748;1988
748;1989
748;1990
748;1991
748;1992
748;1993
748;1994
748;1995
749;1996
749;1997
749;1998
749;1999
749;2000
749;2001
749;2002
749;2003
749;2004
749;2005
749;2006
749;2007
749;2008
749;2009
749;2010
750;2011
749;2012
750;2013
749;2014
750;2015
750;2016
750;2017
750;2018
750;2019
750;2020
751;2021
751;2022
751;2023
751;2024
751;2025
751;2026
751;2027
751;2028
751;2029
751;2030
751;2031
751;2032
751;2033
751;2034
751;2035
751;2036
751;2037
751;2038
751;2039
750;2040
750;2041
750;2042
749;2043
750;2044
750;2045
749;2046
750;2047
749;2048
749;2049
749;2050
749;2051
749;2052
749;2053
749;2054
749;2055
749;2056
749;2057
749;2058
749;2059
749;2060
749;2061
749;2062
749;2063
749;2064
749;2065
749;2066
749;2067
749;2068
749;2069
749;2070
749;2071
748;2072
748;2073
748;2074
748;2075
747;2076
747;2077
746;2078
746;2079
745;2080
745;2081
744;2082
744;2083
744;2084
744;2085
744;2086
744;2087
744;2088
744;2089
744;2090
744;2091
744;2092
744;2093
744;2094
744;2095
744;2096
744;2097
744;2098
744;2099
744;2100
744;2101
744;2102
744;2103
744;2104
744;2105
744;2106
744;2107
744;2108
745;2109
745;2110
745;2111
745;2112
745;2113
745;2114
745;2115
745;2116
745;2117
745;2118
745;2119
746;2120
745;2121
746;2122
745;2123
745;2124
745;2125
746;2126
746;2127
746;2128
746;2129
745;2130
746;2131
745;2132
745;2133
745;2134
745;2135
745;2136
744;2137
744;2138
744;2139
744;2140
744;2141
744;2142
744;2143
745;2144
745;2145
745;2146
744;2147
745;2148
745;2149
745;2150
745;2151
745;2152
745;2153
745;2154
745;2155
745;2156
745;2157
746;2158
746;2159
746;2160
746;2161
746;2162
746;2163
747;2164
747;2165
747;2166
747;2167
747;2168
748;2169
748;2170
748;2171
748;2172
748;2173
748;2174
748;2175
748;2176
748;2177
748;2178
748;2179
748;2180
748;2181
748;2182
748;2183
748;2184
748;2185
748;2186
748;2187
748;2188
748;2189
747;2190
747;2191
747;2192
748;2193
747;2194
748;2195
748;2196
747;2197
748;2198
747;2199
747;2200
747;2201
747;2202
747;2203
747;2204
747;2205
747;2206
747;2207
747;2208
747;2209
747;2210
747;2211
747;2212
747;2213
747;2214
747;2215
747;2216
747;2217
747;2218
747;2219
747;2220
747;2221
747;2222
747;2223
747;2224
747;2225
747;2226
747;2227
747;2228
747;2229
747;2230
747;2231
746;2232
746;2233
747;2234
747;2235
747;2236
747;2237
747;2238
747;2239
746;2240
747;2241
747;2242
747;2243
747;2244
747;2245
747;2246
747;2247
747;2248
746;2249
745;2250
745;2251
745;2252
745;2253
744;2254
744;2255
744;2256
744;2257
744;2258
744;2259
745;2260
745;2261
745;2262
746;2263
746;2264
747;2265
747;2266
747;2267
748;2268
748;2269
748;2270
748;2271
748;2272
747;2273
747;2274
746;2275
746;2276
745;2277
745;2278
744;2279
744;2280
744;2281
742;2282
742;2283
742;2284
741;2285
741;2286
741;2287
741;2288
741;2289
741;2290
741;2291
742;2292
742;2293
743;2294
743;2295
743;2296
744;2297
744;2298
744;2299
745;2300
744;2301
744;2302
743;2303
743;2304
743;2305
742;2306
742;2307
742;2308
742;2309
742;2310
742;2311
742;2312
742;2313
742;2314
742;2315
742;2316
742;2317
742;2318
741;2319
741;2320
740;2321
740;2322
738;2323
738;2324
736;2325
736;2326
734;2327
733;2328
730;2329
729;2330
727;2331
726;2332
725;2333
725;2334
726;2335
726;2336
726;2337
728;2338
728;2339
729;2340
730;2341
731;2342
733;2343
735;2344
736;2345
737;2346
738;2347
739;2348
740;2349
742;2350
743;2351
744;2352
745;2353
746;2354
747;2355
748;2356
749;2357
749;2358
750;2359
750;2360
750;2361
751;2362
751;2363
751;2364
751;2365
751;2366
751;2367
752;2368
752;2369
752;2370
752;2371
753;2372
753;2373
753;2374
753;2375
752;2376
752;2377
752;2378
752;2379
751;2380
751;2381
751;2382
751;2383
751;2384
751;2385
751;2386
751;2387
751;2388
750;2389
749;2390
748;2391
746;2392
745;2393
743;2394
742;2395
741;2396
741;2397
740;2398
740;2399
740;2400
740;2401
740;2402
740;2403
740;2404
740;2405
739;2406
738;2407
738;2408
737;2409
737;2410
737;2411
737;2412
737;2413
739;2414
739;2415
739;2416
740;2417
741;2418
741;2419
742;2420
742;2421
741;2422
741;2423
740;2424
738;2425
738;2426
737;2427
736;2428
736;2429
736;2430
736;2431
736;2432
736;2433
737;2434
737;2435
738;2436
738;2437
739;2438
739;2439
740;2440
741;2441
741;2442
742;2443
742;2444
742;2445
741;2446
741;2447
741;2448
741;2449
739;2450
739;2451
738;2452
738;2453
738;2454
738;2455
738;2456
737;2457
738;2458
738;2459
739;2460
739;2461
741;2462
741;2463
742;2464
742;2465
743;2466
744;2467
745;2468
746;2469
747;2470
748;2471
749;2472
750;2473
751;2474
752;2475
752;2476
752;2477
753;2478
754;2479
754;2480
755;2481
756;2482
756;2483
756;2484
757;2485
757;2486
758;2487
758;2488
759;2489
759;2490
759;2491
759;2492
759;2493
759;2494
760;2495
760;2496
760;2497
761;2498
761;2499
762;2500
762;2501
763;2502
763;2503
763;2504
764;2505
765;2506
765;2507
765;2508
766;2509
766;2510
766;2511
767;2512
768;2513
768;2514
768;2515
768;2516
767;2517
766;2518
765;2519
765;2520
764;2521
763;2522
763;2523
763;2524
763;2525
763;2526
764;2527
764;2528
764;2529
765;2530
766;2531
766;2532
767;2533
768;2534
768;2535
769;2536
770;2537
770;2538
770;2539
770;2540
770;2541
770;2542
769;2543
768;2544
767;2545
766;2546
764;2547
763;2548
761;2549
760;2550
759;2551
759;2552
758;2553
758;2554
758;2555
758;2556
758;2557
758;2558
757;2559
756;2560
755;2561
753;2562
752;2563
751;2564
750;2565
750;2566
750;2567
751;2568
751;2569
751;2570
752;2571
752;2572
753;2573
753;2574
753;2575
753;2576
752;2577
752;2578
751;2579
750;2580
749;2581
749;2582
749;2583
749;2584
749;2585
751;2586
752;2587
754;2588
755;2589
756;2590
756;2591
758;2592
759;2593
760;2594
760;2595
761;2596
761;2597
762;2598
763;2599
763;2600
763;2601
763;2602
763;2603
763;2604
763;2605
764;2606
764;2607
765;2608
766;2609
766;2610
767;2611
767;2612
768;2613
768;2614
768;2615
768;2616
768;2617
767;2618
767;2619
767;2620
767;2621
768;2622
768;2623
768;2624
768;2625
768;2626
767;2627
766;2628
763;2629
762;2630
760;2631
759;2632
758;2633
757;2634
756;2635
755;2636
754;2637
754;2638
754;2639
753;2640
753;2641
752;2642
752;2643
752;2644
753;2645
754;2646
754;2647
756;2648
757;2649
757;2650
755;2651
754;2652
753;2653
750;2654
749;2655
747;2656
746;2657
745;2658
744;2659
743;2660
743;2661
743;2662
744;2663
745;2664
746;2665
747;2666
750;2667
751;2668
752;2669
753;2670
753;2671
754;2672
755;2673
756;2674
757;2675
757;2676
758;2677
759;2678
759;2679
760;2680
761;2681
761;2682
762;2683
762;2684
763;2685
763;2686
763;2687
762;2688
762;2689
761;2690
761;2691
759;2692
757;2693
755;2694
754;2695
752;2696
751;2697
748;2698
746;2699
746;2700
745;2701
745;2702
745;2703
746;2704
747;2705
748;2706
748;2707
749;2708
750;2709
751;2710
752;2711
753;2712
753;2713
754;2714
755;2715
756;2716
757;2717
757;2718
758;2719
758;2720
759;2721
761;2722
761;2723
762;2724
762;2725
762;2726
763;2727
764;2728
764;2729
765;2730
765;2731
765;2732
765;2733
765;2734
765;2735
765;2736
765;2737
765;2738
765;2739
765;2740
763;2741
762;2742
760;2743
759;2744
758;2745
757;2746
754;2747
753;2748
753;2749
752;2750
751;2751
750;2752
750;2753
750;2754
750;2755
750;2756
751;2757
751;2758
752;2759
752;2760
752;2761
753;2762
752;2763
753;2764
752;2765
753;2766
753;2767
754;2768
754;2769
755;2770
755;2771
756;2772
757;2773
757;2774
758;2775
758;2776
759;2777
759;2778
759;2779
759;2780
759;2781
759;2782
759;2783
760;2784
761;2785
761;2786
761;2787
762;2788
762;2789
763;2790
763;2791
763;2792
764;2793
765;2794
766;2795
766;2796
768;2797
769;2798
769;2799
769;2800
770;2801
770;2802
770;2803
770;2804
770;2805
770;2806
769;2807
769;2808
765;2809
762;2810
759;2811
757;2812
753;2813
751;2814
747;2815
745;2816
744;2817
744;2818
743;2819
742;2820
742;2821
742;2822
742;2823
743;2824
743;2825
743;2826
744;2827
745;2828
746;2829
747;2830
748;2831
751;2832
752;2833
755;2834
757;2835
759;2836
760;2837
761;2838
761;2839
763;2840
764;2841
764;2842
765;2843
765;2844
765;2845
766;2846
767;2847
767;2848
767;2849
767;2850
767;2851
767;2852
767;2853
767;2854
766;2855
766;2856
765;2857
764;2858
762;2859
762;2860
761;2861
761;2862
761;2863
761;2864
760;2865
759;2866
758;2867
756;2868
754;2869
752;2870
749;2871
748;2872
746;2873
744;2874
744;2875
743;2876
743;2877
745;2878
746;2879
747;2880
749;2881
750;2882
751;2883
753;2884
753;2885
755;2886
755;2887
756;2888
757;2889
757;2890
758;2891
758;2892
758;2893
758;2894
759;2895
760;2896
760;2897
760;2898
761;2899
762;2900
763;2901
765;2902
766;2903
767;2904
767;2905
767;2906
768;2907
768;2908
768;2909
768;2910
767;2911
766;2912
765;2913
765;2914
764;2915
764;2916
764;2917
763;2918
763;2919
762;2920
762;2921
761;2922
760;2923
760;2924
759;2925
760;2926
759;2927
758;2928
758;2929
758;2930
757;2931
757;2932
756;2933
756;2934
756;2935
755;2936
754;2937
754;2938
753;2939
753;2940
752;2941
751;2942
749;2943
747;2944
745;2945
740;2946
738;2947
736;2948
736;2949
735;2950
735;2951
737;2952
738;2953
741;2954
742;2955
745;2956
746;2957
745;2958
744;2959
743;2960
742;2961
740;2962
739;2963
738;2964
737;2965
737;2966
738;2967
739;2968
741;2969
742;2970
746;2971
748;2972
750;2973
751;2974
753;2975
754;2976
757;2977
758;2978
759;2979
760;2980
760;2981
760;2982
760;2983
760;2984
761;2985
761;2986
762;2987
762;2988
763;2989
764;2990
765;2991
765;2992
765;2993
764;2994
764;2995
762;2996
762;2997
